name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,66,123538795,,,,,,,-118.2574081,34.0596525,,,
,67,1738809274,,,,,,,-118.2513782,34.0583748,,,
,68,1738808206,,,,,,,-118.2525962,34.0588972,,,
,69,123637708,,,,,,,-118.2407355,34.0651471,,,
,70,268652277,,,,,,,-118.2416063,34.0634762,,,
,71,338941799,,,,,,,-118.2419289,34.0628147,,,
,72,,,,,,,,-118.2345,34.062935,,,boundary node created by osm2gmns
,73,4015456422,,,,,,,-118.2353107,34.0633108,,,
,74,123709619,,,,,,,-118.2545775,34.063723,,,
,75,122663624,,,,,,,-118.253431,34.0654915,,,
,76,,,,,,,,-118.2526305,34.0662,,,boundary node created by osm2gmns
,77,250591798,,,,,,,-118.2421725,34.0656496,,,
,78,250591797,,,,,,,-118.2427655,34.0658554,,,
,79,268539826,,,,,,,-118.2385123,34.0560852,,,
,80,268539899,,,,,,,-118.23854,34.0560459,,,
,81,1614922965,,,,,,,-118.2382263,34.05572,,,
,82,268539952,,,,,,,-118.2381712,34.0553063,,,
,83,15717259,,,,,,,-118.2376287,34.055566,,,
,84,268539956,,,,,,,-118.2386831,34.0551694,,,
,85,268546655,,,,,,,-118.2347673,34.0574276,,,
,86,,,,,,,,-118.2345,34.057351,,,boundary node created by osm2gmns
,87,268642975,,,,,,,-118.2457449,34.0588749,,,
,88,4020471400,,,,,,,-118.2461286,34.0584788,,,
,89,268643057,,,,,,,-118.2452827,34.0593158,,,
,90,2351053431,,,,,,,-118.2461838,34.0602962,,,
,91,268644698,,,,,,,-118.2466984,34.0605452,,,
,92,268644721,,,,,,,-118.2469102,34.0607151,,,
,93,268644785,,,,,,,-118.2469508,34.0606347,,,
,94,268644978,,,,,,,-118.2475602,34.0613448,,,
,95,268645077,,,,,,,-118.2493863,34.0624818,,,
,96,806494641,,,,,,,-118.250103,34.0618216,,,
,97,268645017,motorway_junction,,,,,,-118.2473646,34.061579,,,
,98,268645074,,,,,,,-118.2482691,34.0624181,,,
,99,806547116,,,,,,,-118.2499448,34.0611518,,,
,100,268645420,,,,,,,-118.2496915,34.0612947,,,
,101,806547154,,,,,,,-118.2499903,34.061215,,,
,102,268645426,,,,,,,-118.2497615,34.0613825,,,
,103,4020471406,,,,,,,-118.2478458,34.060659,,,
,104,806547115,,,,,,,-118.2499591,34.0642001,,,
,105,268646096,,,,,,,-118.2493528,34.0628767,,,
,106,2351053209,,,,,,,-118.2482362,34.0628125,,,
,107,268647555,,,,,,,-118.248389,34.0631009,,,
,108,268647556,,,,,,,-118.2493291,34.0622678,,,
,109,268647612,,,,,,,-118.2502086,34.0641443,,,
,110,268647594,,,,,,,-118.2503768,34.0642644,,,
,111,268645022,,,,,,,-118.2493384,34.0634114,,,
,112,268645618,,,,,,,-118.250474,34.0641733,,,
,113,268647803,,,,,,,-118.2503068,34.0640511,,,
,114,268647591,,,,,,,-118.2493971,34.0631583,,,
,115,268647833,,,,,,,-118.250556,34.0640966,,,
,116,268646091,,,,,,,-118.2503982,34.0639642,,,
,117,1613371778,motorway_junction,,,,,,-118.2527578,34.0658032,,,
,118,268645768,,,,,,,-118.2499137,34.0642423,,,
,119,268647910,,,,,,,-118.2503481,34.0644621,,,
,120,806547123,,,,,,,-118.2513412,34.0650848,,,
,121,365786990,,,,,,,-118.252124,34.0655568,,,
,122,268649211,,,,,,,-118.2471077,34.0602811,,,
,123,268649513,,,,,,,-118.2469999,34.0600704,,,
,124,268649546,,,,,,,-118.247105,34.0597201,,,
,125,4020471402,,,,,,,-118.2471917,34.0595235,,,
,126,268650706,,,,,,,-118.2488814,34.0593767,,,
,127,268650851,,,,,,,-118.2486728,34.0596483,,,
,128,268650317,,,,,,,-118.2473363,34.0609443,,,
,129,3846558501,,,,,,,-118.248047,34.0602537,,,
,130,268651460,,,,,,,-118.2426096,34.0575953,,,
,131,1737756777,,,,,,,-118.2435422,34.057086,,,
,132,268653289,,,,,,,-118.2454844,34.0644895,,,
,133,268653152,traffic_signals,,signal,,,,-118.245431,34.0641572,,,
,134,268653463,turning_circle,,,,,,-118.248852,34.0640348,,,
,135,268653464,,,,,,,-118.2484469,34.0644538,,,
,136,250634045,,,,,,,-118.2571274,34.0553985,,,
,137,,,,,,,,-118.2570982,34.055,,,boundary node created by osm2gmns
,138,304689510,,,,,,,-118.2572849,34.0552257,,,
,139,,,,,,,,-118.2571434,34.055,,,boundary node created by osm2gmns
,140,250781438,,,,,,,-118.2573828,34.0551075,,,
,141,,,,,,,,-118.2573174,34.055,,,boundary node created by osm2gmns
,142,304689674,,,,,,,-118.2552533,34.0564185,,,
,143,304689698,,,,,,,-118.2558503,34.0566555,,,
,144,27463257,traffic_signals,,signal,,,,-118.2400861,34.0558343,,,
,145,4073999000,,,,,,,-118.2406596,34.0561754,,,
,146,,,,,,,,-118.2387351,34.055,,,boundary node created by osm2gmns
,147,67619297,traffic_signals,,signal,,,,-118.2391711,34.0552702,,,
,148,319435654,,,,,,,-118.2404311,34.055472,,,
,149,319435655,,,,,,,-118.240135,34.0557908,,,
,150,3625496324,,,,,,,-118.2398374,34.056095,,,
,151,8881484957,traffic_signals,,signal,,,,-118.2394802,34.0564881,,,
,152,319435748,,,,,,,-118.2389639,34.0570668,,,
,153,319435660,motorway_junction,,,,,,-118.2417454,34.0564542,,,
,154,319435662,,,,,,,-118.2409467,34.0558332,,,
,155,319435665,,,,,,,-118.2404151,34.0552282,,,
,156,319435679,,,,,,,-118.2403186,34.0550937,,,
,157,,,,,,,,-118.2402115,34.055,,,boundary node created by osm2gmns
,158,29312279,traffic_signals,,signal,,,,-118.2359561,34.0577673,,,
,159,13621426,,,,,,,-118.2499127,34.0615772,,,
,160,268647290,,,,,,,-118.2492221,34.0621838,,,
,161,326565022,,,,,,,-118.2501216,34.0613885,,,
,162,326564979,,,,,,,-118.2502018,34.061491,,,
,163,268645195,,,,,,,-118.2518222,34.0601832,,,
,164,1966359043,,,,,,,-118.2580647,34.0611582,,,
,165,250607783,,,,,,,-118.2578176,34.0610484,,,
,166,1837167480,,,,,,,-118.2572018,34.0607687,,,
,167,,,,,,,,-118.2585,34.0612227,,,boundary node created by osm2gmns
,168,1837167472,,,,,,,-118.2578783,34.0609484,,,
,169,26208923,,,,,,,-118.2422578,34.0571488,,,
,170,8881505856,traffic_signals,,signal,,,,-118.2421736,34.0572327,,,
,171,18166172,,,,,,,-118.242135,34.057268,,,
,172,,,,,,,,-118.2585,34.0578301,,,boundary node created by osm2gmns
,173,806494560,traffic_signals,,signal,,,,-118.2546124,34.055036,,,
,174,,,,,,,,-118.2545571,34.055,,,boundary node created by osm2gmns
,175,308715119,traffic_signals,,signal,,,,-118.2509099,34.055132,,,
,176,10570168756,,,,,,,-118.2505315,34.0555619,,,
,177,122855804,,,,,,,-118.2504471,34.0556624,,,
,178,1966359035,traffic_signals,,signal,,,,-118.2545055,34.0551318,,,
,179,122645235,stop,,,,,,-118.2408291,34.0631978,,,
,180,268652289,,,,,,,-118.2426224,34.063538,,,
,181,268653228,,,,,,,-118.2434058,34.0635167,,,
,182,268652297,,,,,,,-118.2440096,34.0636917,,,
,183,268652298,,,,,,,-118.2446817,34.0638844,,,
,184,268653344,,,,,,,-118.2447523,34.0653382,,,
,185,268653330,,,,,,,-118.2457703,34.0651126,,,
,186,123146333,,,,,,,-118.2431281,34.0601462,,,
,187,268651448,,,,,,,-118.2415018,34.0586045,,,
,188,11474148054,,,,,,,-118.2453147,34.0618182,,,
