name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,197,2496987239,traffic_signals,,signal,,,,-122.0323774,37.312436,,,
,198,2181627344,,,,,,,-122.0513066,37.3169267,,,
,199,2181627380,,,,,,,-122.0511621,37.3171583,,,
,200,2181627312,,,,,,,-122.0511544,37.3169437,,,
,201,2181627351,,,,,,,-122.0506687,37.3166022,,,
,202,2471566988,,,,,,,-122.0414183,37.3195391,,,
,203,2471566993,,,,,,,-122.0412389,37.3196497,,,
,204,2471566997,,,,,,,-122.0414163,37.3197459,,,
,205,65641417,traffic_signals,,signal,,,,-122.0414184,37.3155975,,,
,206,9268808280,,,,,,,-122.0414177,37.3156764,,,
,207,10076488642,,,,,,,-122.0505157,37.3223688,,,
,208,433475330,traffic_signals,,signal,,,,-122.0493253,37.3200328,,,
,209,3819518877,,,,,,,-122.049422,37.3155761,,,
,210,4176177321,,,,,,,-122.048939,37.3155782,,,
,211,9268808266,traffic_signals,,signal,,,,-122.0415386,37.3155977,,,
,212,433475323,traffic_signals,,signal,,,,-122.050678,37.3227595,,,
,213,3966753741,,,,,,,-122.0511209,37.32295,,,
,214,,,,,,,,-122.0415594,37.3238,,,boundary node created by osm2gmns
,215,65610390,,,,,,,-122.041477,37.3140085,,,
,216,5043775591,,,,,,,-122.0414751,37.3136344,,,
,217,4114193969,,,,,,,-122.0414777,37.314194,,,
,218,2908071147,,,,,,,-122.0414768,37.3148799,,,
,219,3815047688,,,,,,,-122.0414783,37.3144952,,,
,220,2908071148,,,,,,,-122.0415277,37.3161642,,,
,221,9268844275,crossing,,,,,,-122.0415382,37.3156574,,,
,222,2908071149,,,,,,,-122.0414258,37.3190126,,,
,223,2471566991,traffic_signals,,signal,,,,-122.041418,37.3196,,,
,224,2908071150,,,,,,,-122.0414308,37.3218189,,,
,225,2471566990,traffic_signals,,signal,,,,-122.041535,37.3195994,,,
,226,2496987245,crossing,,,,,,-122.0325359,37.3193245,,,
,227,2496987243,crossing,,,,,,-122.0322111,37.3192054,,,
,228,5066248092,,,,,,,-122.0322096,37.3196047,,,
,229,4182148353,,,,,,,-122.0322036,37.3205793,,,
,230,3239830740,,,,,,,-122.0322036,37.321564,,,
,231,3369079743,traffic_signals,,signal,,,,-122.0321942,37.3228252,,,
,232,3239830743,,,,,,,-122.0358634,37.3228183,,,
,233,4113816990,,,,,,,-122.0383468,37.322977,,,
,234,4176447194,,,,,,,-122.0392002,37.3229749,,,
,235,3239830744,,,,,,,-122.0406332,37.3229738,,,
,236,2069326228,,,,,,,-122.0365674,37.3228125,,,
,237,3148743951,,,,,,,-122.0342546,37.3229741,,,
,238,3239830741,,,,,,,-122.0378798,37.3228149,,,
,239,3394777142,,,,,,,-122.0318634,37.3161844,,,
,240,262843205,,,,,,,-122.0497558,37.3169003,,,
,241,8482736745,,,,,,,-122.05144,37.322771,,,
,242,5116182259,,,,,,,-122.048501,37.3227928,,,
,243,2612989352,,,,,,,-122.0480294,37.3228007,,,
,244,,,,,,,,-122.0313,37.3122698,,,boundary node created by osm2gmns
,245,306533839,,,,,,,-122.0316731,37.3123725,,,
,246,10183404952,,,,,,,-122.0426029,37.3228101,,,
,247,4176444588,,,,,,,-122.0425329,37.3228109,,,
,248,4181084664,,,,,,,-122.0504599,37.3160078,,,
,249,4949144231,,,,,,,-122.0518534,37.3221418,,,
,250,4913457176,,,,,,,-122.0512826,37.321675,,,
,251,9336135422,,,,,,,-122.05029,37.31949,,,
,252,9336135433,,,,,,,-122.0496767,37.3180427,,,
,253,,,,,,,,-122.0526,37.3229479,,,boundary node created by osm2gmns
,254,3966753738,,,,,,,-122.0469455,37.322803,,,
,255,2600307963,traffic_signals,,signal,,,,-122.04631,37.322807,,,
,256,420451858,,,,,,,-122.0525377,37.3228053,,,
,257,8950792400,,,,,,,-122.0468866,37.3229323,,,
,258,3966753739,,,,,,,-122.0479856,37.3229373,,,
,259,8950792399,,,,,,,-122.0485416,37.3229395,,,
,260,258972910,traffic_signals,,signal,,,,-122.0321898,37.3229718,,,
,261,65645389,traffic_signals,,signal,,,,-122.0504783,37.3155712,,,
,262,3966888141,,,,,,,-122.0504797,37.3151439,,,
,263,2069326199,,,,,,,-122.0334597,37.3155965,,,
,264,2069326163,,,,,,,-122.0330389,37.3155989,,,
,265,3966888143,,,,,,,-122.0405375,37.3156073,,,
,266,3966888142,,,,,,,-122.0446531,37.3155936,,,
,267,3966908911,,,,,,,-122.0323698,37.3115272,,,
,268,1700007798,traffic_signals,,signal,,,,-122.0323896,37.3155639,,,
,269,3966908910,,,,,,,-122.0321892,37.3115713,,,
,270,2496987236,traffic_signals,,signal,,,,-122.0321816,37.3121169,,,
,271,1700007792,,,,,,,-122.0323699,37.3112758,,,
,272,1700007791,,,,,,,-122.0323626,37.3105805,,,
,273,4167845027,,,,,,,-122.0323598,37.3098094,,,
,274,,,,,,,,-122.0321865,37.3098,,,boundary node created by osm2gmns
,275,4167845028,,,,,,,-122.0321876,37.3100148,,,
McClellan Road & Felton Way,276,6788704633,,,,,,,-122.0337258,37.3155965,,,
,277,,,,,,,,-122.0507593,37.3238,,,boundary node created by osm2gmns
,278,4019412008,,,,,,,-122.0325865,37.3157314,,,
,279,3239830745,,,,,,,-122.0341538,37.3229743,,,
,280,3239830746,,,,,,,-122.0383094,37.3229777,,,
,281,65610518,,,,,,,-122.04401,37.3155954,,,
,282,65548114,turning_circle,,,,,,-122.0339031,37.3176241,,,
,283,65461352,,,,,,,-122.0384378,37.3156028,,,
,284,9323213974,,,,,,,-122.0411137,37.3196503,,,
,285,5043775590,,,,,,,-122.0411911,37.313837,,,
,286,65626279,,,,,,,-122.0370667,37.313333,,,
,287,4932571017,,,,,,,-122.0372263,37.3133193,,,
,288,6831024325,,,,,,,-122.0346321,37.312373,,,
,289,1296858105,,,,,,,-122.0333097,37.3121775,,,
,290,4167845029,,,,,,,-122.0321859,37.3104569,,,
,291,,,,,,,,-122.0323598,37.3098,,,boundary node created by osm2gmns
,292,4167845030,,,,,,,-122.0323898,37.3168294,,,
,293,4176177324,,,,,,,-122.043507,37.3155973,,,
,294,4176177322,,,,,,,-122.0524499,37.3155566,,,
,295,9268844279,,,,,,,-122.0477289,37.315582,,,
,296,4176177323,,,,,,,-122.043148,37.3155965,,,
