name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,254,246574442,,,,,,,-121.8925957,37.3249435,,,
,255,1298973519,,,,,,,-121.8926764,37.3242351,,,
,256,1299012726,,,,,,,-121.8874741,37.3246539,,,
,257,313466461,,,,,,,-121.8902504,37.3247958,,,
,258,246574357,,,,,,,-121.8924844,37.3241411,,,
,259,246451180,motorway_junction,,,,,,-121.8884199,37.3249415,,,
,260,1768773664,,,,,,,-121.8876804,37.3302699,,,
,261,65590607,traffic_signals,,signal,,,,-121.8885154,37.330911,,,
,262,65519286,traffic_signals,,signal,,,,-121.8926069,37.3307813,,,
,263,4176704327,,,,,,,-121.8917497,37.329808,,,
,264,3614216343,traffic_signals,,signal,,,,-121.8839698,37.3330541,,,
,265,9733821604,traffic_signals,,signal,,,,-121.8849071,37.3326169,,,
,266,5288570861,,,,,,,-121.885054,37.3325466,,,
,267,,,,,,,,-121.8970197,37.334,,,boundary node created by osm2gmns
,268,,,,,,,,-121.8934383,37.334,,,boundary node created by osm2gmns
,269,65512120,,,,,,,-121.8925061,37.3327633,,,
,270,11413653485,traffic_signals,,signal,,,,-121.889237,37.3322852,,,
,271,3208509430,,,,,,,-121.889845,37.3330843,,,
,272,,,,,,,,-121.8920752,37.334,,,boundary node created by osm2gmns
,273,65553431,,,,,,,-121.89151,37.333233,,,
,274,10542734132,,,,,,,-121.8880444,37.3311388,,,
,275,8847762974,,,,,,,-121.8932406,37.3256387,,,
,276,65614865,,,,,,,-121.8806113,37.3266081,,,
,277,65419234,,,,,,,-121.8816491,37.3260961,,,
,278,246451125,,,,,,,-121.8826803,37.3256052,,,
,279,366742999,motorway_junction,,,,,,-121.8914079,37.3223115,,,
,280,,,,,,,,-121.8907239,37.3206,,,boundary node created by osm2gmns
,281,1700573006,,,,,,,-121.8927483,37.3254237,,,
,282,4938701216,traffic_signals,,signal,,,,-121.8960431,37.3303304,,,
,283,246557219,,,,,,,-121.896197,37.3226283,,,
,284,1700572992,,,,,,,-121.8941266,37.3226584,,,
,285,,,,,,,,-121.8899843,37.3206,,,boundary node created by osm2gmns
,286,11247435266,traffic_signals,,signal,,,,-121.8945484,37.3259925,,,
,287,1700578535,traffic_signals,,signal,,,,-121.8936351,37.3252855,,,
,288,246451173,,,,,,,-121.8940471,37.3244382,,,
,289,246574419,,,,,,,-121.8924057,37.3232309,,,
,290,1700578536,,,,,,,-121.8941969,37.3252905,,,
,291,65535226,motorway_junction,,,,,,-121.890059,37.324422,,,
,292,5050456551,,,,,,,-121.8887835,37.325838,,,
,293,10255089786,,,,,,,-121.8831022,37.3261508,,,
,294,313250501,traffic_signals,,signal,,,,-121.8911894,37.3294342,,,
,295,1704830217,,,,,,,-121.89092,37.3233489,,,
,296,1700572991,,,,,,,-121.8936785,37.3226602,,,
,297,,,,,,,,-121.8909082,37.3206,,,boundary node created by osm2gmns
,298,65419226,traffic_signals,,signal,,,,-121.8838738,37.3290826,,,
,299,9733821609,traffic_signals,,signal,,,,-121.8829534,37.3295192,,,
,300,65614863,,,,,,,-121.88284,37.3295712,,,
,301,3971301885,,,,,,,-121.8964585,37.3328451,,,
,302,65667136,traffic_signals,,signal,,,,-121.8965836,37.333333,,,
,303,3969460087,,,,,,,-121.8966311,37.3297906,,,
,304,246438202,traffic_signals,,signal,,,,-121.8963937,37.3288938,,,
,305,1934345858,,,,,,,-121.8954646,37.3255231,,,
,306,1934345856,,,,,,,-121.8948822,37.3247434,,,
,307,1704830232,,,,,,,-121.8895217,37.3239494,,,
,308,4176773917,,,,,,,-121.8924576,37.3263051,,,
,309,11247403636,traffic_signals,,signal,,,,-121.8927967,37.3266347,,,
,310,6251005461,,,,,,,-121.8929188,37.3267543,,,
,311,2058688537,,,,,,,-121.8809799,37.3215684,,,
,312,,,,,,,,-121.8800261,37.3206,,,boundary node created by osm2gmns
,313,308866159,,,,,,,-121.8940637,37.3281472,,,
,314,741846860,traffic_signals,,signal,,,,-121.8924403,37.3308725,,,
,315,4176755198,,,,,,,-121.8932013,37.3318804,,,
,316,,,,,,,,-121.8975,37.3218712,,,boundary node created by osm2gmns
,317,5223617608,traffic_signals,,signal,,,,-121.8859947,37.3319671,,,
,318,9733821601,traffic_signals,,signal,,,,-121.8851472,37.3323818,,,
,319,5288570860,,,,,,,-121.88499,37.3324537,,,
,320,313250499,traffic_signals,,signal,,,,-121.8913016,37.3295798,,,
,321,65659381,traffic_signals,,signal,,,,-121.8915001,37.3294837,,,
,322,3632374224,,,,,,,-121.8917898,37.3293579,,,
,323,9181565087,,,,,,,-121.8896781,37.3262678,,,
,324,65546835,traffic_signals,,signal,,,,-121.8892547,37.3264751,,,
,325,313257343,turning_circle,,,,,,-121.8897235,37.3252215,,,
,326,286123490,,,,,,,-121.8949932,37.3290636,,,
,327,2978260446,,,,,,,-121.8857996,37.3297539,,,
,328,9797599136,traffic_signals,,signal,,,,-121.8859411,37.3299409,,,
,329,65529241,,,,,,,-121.886005,37.3300287,,,
,330,4176738833,,,,,,,-121.8850997,37.3288251,,,
,331,2981484192,,,,,,,-121.8810097,37.3291039,,,
,332,65618201,,,,,,,-121.8871452,37.3271264,,,
,333,,,,,,,,-121.88,37.3238819,,,boundary node created by osm2gmns
,334,1025295150,,,,,,,-121.8911112,37.3257581,,,
,335,1025295173,traffic_signals,,signal,,,,-121.8923116,37.3261612,,,
,336,3437452969,,,,,,,-121.8906128,37.3258358,,,
,337,4176773914,,,,,,,-121.8904144,37.325927,,,
,338,1025295098,,,,,,,-121.8910948,37.3256909,,,
,339,,,,,,,,-121.8975,37.3304084,,,boundary node created by osm2gmns
,340,3606658966,,,,,,,-121.8964556,37.33084,,,
,341,3606658959,,,,,,,-121.8965331,37.3309523,,,
,342,,,,,,,,-121.8975,37.3304628,,,boundary node created by osm2gmns
,343,3606658967,,,,,,,-121.8959798,37.3310597,,,
,344,,,,,,,,-121.8975,37.3328464,,,boundary node created by osm2gmns
,345,,,,,,,,-121.8975,37.33295,,,boundary node created by osm2gmns
,346,3208509425,crossing,,,,,,-121.890073,37.3332088,,,
,347,1935687145,,,,,,,-121.8938564,37.3263169,,,
,348,11247403635,traffic_signals,,signal,,,,-121.8931486,37.3266107,,,
,349,3632366848,,,,,,,-121.8929939,37.326688,,,
,350,3632374218,,,,,,,-121.8917088,37.3297614,,,
,351,,,,,,,,-121.8874869,37.334,,,boundary node created by osm2gmns
,352,65419219,crossing,,,,,,-121.8869912,37.3333307,,,
,353,65419229,traffic_signals,,signal,,,,-121.8827685,37.3275984,,,
,354,6639289299,,,,,,,-121.8825687,37.3273316,,,
,355,65581875,traffic_signals,,signal,,,,-121.8817287,37.3280909,,,
,356,65419222,traffic_signals,,signal,,,,-121.8860729,37.3320701,,,
,357,4176755193,,,,,,,-121.8940168,37.3277943,,,
,358,4176704336,,,,,,,-121.8956092,37.3337844,,,
,359,1700572995,,,,,,,-121.8956385,37.3226975,,,
,360,4176755200,,,,,,,-121.8944019,37.333474,,,
,361,,,,,,,,-121.894596,37.334,,,boundary node created by osm2gmns
,362,4881104409,,,,,,,-121.8945594,37.3317879,,,
,363,65546822,,,,,,,-121.894117,37.3282598,,,
,364,2619144364,traffic_signals,,signal,,,,-121.8956243,37.3274289,,,
,365,9504053460,,,,,,,-121.8948951,37.3277655,,,
,366,4176738831,,,,,,,-121.8952418,37.3277229,,,
,367,11189016990,traffic_signals,,signal,,,,-121.8869324,37.3253147,,,
,368,3939293009,,,,,,,-121.8868734,37.325143,,,
,369,312089276,traffic_signals,,signal,,,,-121.8879203,37.3252221,,,
,370,3983094308,,,,,,,-121.89665,37.3299873,,,
,371,4176738829,,,,,,,-121.8954612,37.3272083,,,
,372,4089721249,,,,,,,-121.8950021,37.3265881,,,
,373,1700573009,,,,,,,-121.8926917,37.3257222,,,
,374,246438226,,,,,,,-121.8963124,37.3322526,,,
,375,1700578512,,,,,,,-121.8940809,37.3245711,,,
,376,1700578480,,,,,,,-121.8958692,37.3236554,,,
,377,,,,,,,,-121.8975,37.3229554,,,boundary node created by osm2gmns
,378,1704830229,traffic_signals,,signal,,,,-121.8896635,37.3238906,,,
,379,4176704323,traffic_signals,,signal,,,,-121.8903895,37.3279941,,,
,380,4176704320,,,,,,,-121.8895837,37.326912,,,
,381,3676865359,traffic_signals,,signal,,,,-121.8893158,37.326557,,,
,382,4176704324,traffic_signals,,signal,,,,-121.8901867,37.3280964,,,
,383,4176704326,,,,,,,-121.8909214,37.329077,,,
,384,4974548839,,,,,,,-121.8904915,37.3281333,,,
,385,4176704329,,,,,,,-121.893508,37.330219,,,
,386,4176704330,,,,,,,-121.8932293,37.3303678,,,
,387,8850018226,,,,,,,-121.893029,37.3304696,,,
,388,1025295363,,,,,,,-121.8928916,37.3305422,,,
,389,8850018225,,,,,,,-121.8939994,37.3299753,,,
,390,741847537,,,,,,,-121.8961698,37.3291077,,,
,391,,,,,,,,-121.8909733,37.334,,,boundary node created by osm2gmns
,392,65590604,traffic_signals,,signal,,,,-121.8907059,37.3336278,,,
,393,5286985978,crossing,,,,,,-121.8902405,37.3332514,,,
,394,741845191,,,,,,,-121.8887837,37.3311094,,,
,395,4176704328,,,,,,,-121.8907826,37.3298282,,,
,396,3632374240,crossing,,,,,,-121.8886792,37.3308357,,,
,397,,,,,,,,-121.8951634,37.334,,,boundary node created by osm2gmns
,398,3524576509,,,,,,,-121.8960023,37.3335964,,,
,399,1025295094,,,,,,,-121.8930724,37.3267705,,,
,400,65665943,traffic_signals,,signal,,,,-121.8956898,37.3275145,,,
,401,4176738830,,,,,,,-121.8958405,37.3277183,,,
,402,4176738834,,,,,,,-121.8863613,37.3317891,,,
,403,3614216342,traffic_signals,,signal,,,,-121.8839017,37.3329442,,,
,404,9797599146,,,,,,,-121.8836674,37.3326086,,,
,405,281149294,traffic_signals,,signal,,,,-121.8828384,37.3315282,,,
,406,65588274,traffic_signals,,signal,,,,-121.8817546,37.3300817,,,
,407,4176755199,,,,,,,-121.8939455,37.3325692,,,
,408,65615503,traffic_signals,,signal,,,,-121.8936755,37.3322041,,,
,409,4176755191,,,,,,,-121.8966833,37.3269377,,,
,410,4176755197,,,,,,,-121.8948985,37.3289397,,,
,411,4176755192,,,,,,,-121.8939154,37.3276905,,,
,412,4176755195,,,,,,,-121.894577,37.3284718,,,
,413,4176755196,,,,,,,-121.8947662,37.3287443,,,
,414,4176755190,traffic_signals,,signal,,,,-121.8931841,37.326889,,,
,415,,,,,,,,-121.8975,37.3262955,,,boundary node created by osm2gmns
,416,,,,,,,,-121.8975,37.3264202,,,boundary node created by osm2gmns
,417,4176773912,,,,,,,-121.8874916,37.324637,,,
,418,4176773915,,,,,,,-121.8901236,37.3261575,,,
