name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,300,,,,,,,,-121.9383,37.2725407,,,boundary node created by osm2gmns
,301,7262438807,,,,,,,-121.949781,37.2798331,,,
,302,52153007,,,,,,,-121.946548,37.2739208,,,
,303,,,,,,,,-121.9383,37.2849437,,,boundary node created by osm2gmns
,304,,,,,,,,-121.9383,37.2852347,,,boundary node created by osm2gmns
,305,8935125394,,,,,,,-121.9491423,37.272469,,,
,306,8935145276,,,,,,,-121.95069,37.2731385,,,
,307,65399608,,,,,,,-121.9534695,37.274155,,,
,308,65622496,,,,,,,-121.9497788,37.2787476,,,
,309,6863560198,,,,,,,-121.9532924,37.2716178,,,
,310,65467597,,,,,,,-121.9533987,37.2720585,,,
,311,6863560202,,,,,,,-121.9532289,37.2714316,,,
,312,4612970569,,,,,,,-121.9533474,37.2722748,,,
