name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
Leland Way,116,13458558,97,98,1,272.72,1,,,residential,6,"LINESTRING (-118.3237142 34.0970674, -118.3238458 34.0970670, -118.3248370 34.0970643, -118.3253802 34.0970629, -118.3257663 34.0970619, -118.3257976 34.0970618, -118.3260595 34.0970611, -118.3262037 34.0970603, -118.3265012 34.0970599, -118.3266707 34.0970594)",auto,1,0,,
Leland Way,117,13458558,98,97,1,272.72,1,,,residential,6,"LINESTRING (-118.3266707 34.0970594, -118.3265012 34.0970599, -118.3262037 34.0970603, -118.3260595 34.0970611, -118.3257976 34.0970618, -118.3257663 34.0970619, -118.3253802 34.0970629, -118.3248370 34.0970643, -118.3238458 34.0970670, -118.3237142 34.0970674)",auto,1,0,,
Leland Way,118,13458561,99,100,1,99.67,,,,residential,6,"LINESTRING (-118.3321443 34.0969832, -118.3331415 34.0969796, -118.3332210 34.0970002)",auto,1,0,,
Leland Way,119,13458561,100,99,1,99.67,,,,residential,6,"LINESTRING (-118.3332210 34.0970002, -118.3331415 34.0969796, -118.3321443 34.0969832)",auto,1,0,,
Leland Way,120,13458561,100,27,1,192.49,,,,residential,6,"LINESTRING (-118.3332210 34.0970002, -118.3332965 34.0970156, -118.3337942 34.0970185, -118.3347795 34.0970242, -118.3353055 34.0970273)",auto,1,0,,
Leland Way,121,13458561,27,100,1,192.49,,,,residential,6,"LINESTRING (-118.3353055 34.0970273, -118.3347795 34.0970242, -118.3337942 34.0970185, -118.3332965 34.0970156, -118.3332210 34.0970002)",auto,1,0,,
Fountain Avenue,122,13458900,101,50,1,100.94,,,,tertiary,5,"LINESTRING (-118.3179547 34.0944085, -118.3190490 34.0944108)",auto,1,0,,
Fountain Avenue,123,13458900,50,101,1,100.94,,,,tertiary,5,"LINESTRING (-118.3190490 34.0944108, -118.3179547 34.0944085)",auto,1,0,,
Fountain Avenue,124,13458900,50,102,1,95.85,,,,tertiary,5,"LINESTRING (-118.3190490 34.0944108, -118.3200880 34.0943989)",auto,1,0,,
Fountain Avenue,125,13458900,102,50,1,95.85,,,,tertiary,5,"LINESTRING (-118.3200880 34.0943989, -118.3190490 34.0944108)",auto,1,0,,
Fountain Avenue,126,13458900,102,55,1,100.94,,,,tertiary,5,"LINESTRING (-118.3200880 34.0943989, -118.3211822 34.0943878)",auto,1,0,,
Fountain Avenue,127,13458900,55,102,1,100.94,,,,tertiary,5,"LINESTRING (-118.3211822 34.0943878, -118.3200880 34.0943989)",auto,1,0,,
Fountain Avenue,128,13458900,55,103,1,104.03,,,,tertiary,5,"LINESTRING (-118.3211822 34.0943878, -118.3212727 34.0943880, -118.3216710 34.0943889, -118.3223100 34.0943904)",auto,1,0,,
Fountain Avenue,129,13458900,103,55,1,104.03,,,,tertiary,5,"LINESTRING (-118.3223100 34.0943904, -118.3216710 34.0943889, -118.3212727 34.0943880, -118.3211822 34.0943878)",auto,1,0,,
Cole Place,130,13460243,104,105,1,203.52,,,,residential,6,"LINESTRING (-118.3302846 34.0961516, -118.3302869 34.0965192, -118.3302882 34.0966528, -118.3302905 34.0968751, -118.3302937 34.0972658, -118.3302954 34.0974552, -118.3303021 34.0978447, -118.3303046 34.0979870)",auto,1,0,,
Cole Place,131,13460243,105,104,1,203.52,,,,residential,6,"LINESTRING (-118.3303046 34.0979870, -118.3303021 34.0978447, -118.3302954 34.0974552, -118.3302937 34.0972658, -118.3302905 34.0968751, -118.3302882 34.0966528, -118.3302869 34.0965192, -118.3302846 34.0961516)",auto,1,0,,
Cole Place,132,13460249,106,107,1,61.14,,,,residential,6,"LINESTRING (-118.3305035 34.0938000, -118.3304982 34.0943514)",auto,1,0,,
Cole Place,133,13460249,107,106,1,61.14,,,,residential,6,"LINESTRING (-118.3304982 34.0943514, -118.3305035 34.0938000)",auto,1,0,,
Harold Way,134,13461935,108,109,1,31.45,,,,residential,6,"LINESTRING (-118.3133000 34.0993158, -118.3136410 34.0993144)",auto,1,0,,
Harold Way,135,13461935,109,108,1,31.45,,,,residential,6,"LINESTRING (-118.3136410 34.0993144, -118.3133000 34.0993158)",auto,1,0,,
Harold Way,136,13461943,67,110,1,162.6,,,,residential,6,"LINESTRING (-118.3205553 34.0989279, -118.3214255 34.0989282, -118.3214479 34.0989282, -118.3223181 34.0989284)",auto,1,0,,
Harold Way,137,13461943,110,67,1,162.6,,,,residential,6,"LINESTRING (-118.3223181 34.0989284, -118.3214479 34.0989282, -118.3214255 34.0989282, -118.3205553 34.0989279)",auto,1,0,,
Gordon Street,138,13463929,111,102,1,66.4,,,,residential,6,"LINESTRING (-118.3200872 34.0938000, -118.3200880 34.0943989)",auto,1,0,,
Gordon Street,139,13463929,102,111,1,66.4,,,,residential,6,"LINESTRING (-118.3200880 34.0943989, -118.3200872 34.0938000)",auto,1,0,,
Gordon Street,140,13463929,102,112,1,403.52,,,,residential,6,"LINESTRING (-118.3200880 34.0943989, -118.3200953 34.0951128, -118.3200956 34.0951474, -118.3200957 34.0951763, -118.3200978 34.0955022, -118.3200988 34.0963535, -118.3200989 34.0964346, -118.3201072 34.0973758, -118.3201082 34.0975031, -118.3201116 34.0980381)",auto,1,0,,
Gordon Street,141,13463929,112,102,1,403.52,,,,residential,6,"LINESTRING (-118.3201116 34.0980381, -118.3201082 34.0975031, -118.3201072 34.0973758, -118.3200989 34.0964346, -118.3200988 34.0963535, -118.3200978 34.0955022, -118.3200957 34.0951763, -118.3200956 34.0951474, -118.3200953 34.0951128, -118.3200880 34.0943989)",auto,1,0,,
Whitley Avenue,142,13472017,113,114,1,161.35,,,,residential,6,"LINESTRING (-118.3333516 34.1015818, -118.3333512 34.1017206, -118.3333536 34.1020455, -118.3333551 34.1020742, -118.3333542 34.1022345, -118.3333594 34.1030369)",auto,1,0,,
Whitley Avenue,143,13472017,114,113,1,161.35,,,,residential,6,"LINESTRING (-118.3333594 34.1030369, -118.3333542 34.1022345, -118.3333551 34.1020742, -118.3333536 34.1020455, -118.3333512 34.1017206, -118.3333516 34.1015818)",auto,1,0,,
Argyle Avenue,144,25709491,115,116,1,65.05,1,,,secondary,4,"LINESTRING (-118.3252354 34.1044903, -118.3252863 34.1043380, -118.3253470 34.1041931, -118.3254407 34.1040609, -118.3255345 34.1039675)",auto,0,1,,
,145,25709519,117,118,1,28.51,2,88,,motorway,1,"LINESTRING (-118.3277166 34.1053521, -118.3276405 34.1052823, -118.3275695 34.1052263, -118.3274945 34.1051739)",auto,0,1,,
,146,25709521,119,117,1,36.95,2,88,,motorway,1,"LINESTRING (-118.3279844 34.1056000, -118.3277166 34.1053521)",auto,0,1,,
,147,25709664,120,121,1,110.52,2,88,,motorway,1,"LINESTRING (-118.3252509 34.1052444, -118.3252938 34.1052963, -118.3253515 34.1053338, -118.3254153 34.1053539, -118.3255818 34.1053789, -118.3257368 34.1054031, -118.3259022 34.1054356, -118.3260561 34.1054765, -118.3262105 34.1055298, -118.3263509 34.1055854)",auto,0,1,,
,148,25709980,122,123,1,53.17,2,88,,motorway,1,"LINESTRING (-118.3237793 34.1040685, -118.3235232 34.1040241, -118.3232097 34.1040001)",auto,0,1,,
,149,25709996,124,125,1,188.58,1,,,motorway,1,"LINESTRING (-118.3222648 34.1041354, -118.3217241 34.1041334, -118.3214139 34.1041253, -118.3211130 34.1041083, -118.3202261 34.1040302)",auto,0,1,,
,150,25709997,126,127,1,67.22,2,,,motorway,1,"LINESTRING (-118.3252300 34.1042291, -118.3251190 34.1042236, -118.3245027 34.1041907)",auto,0,1,,
,151,25709998,128,124,1,32.63,1,,,motorway,1,"LINESTRING (-118.3226186 34.1041326, -118.3222648 34.1041354)",auto,0,1,,
Hollywood Freeway,152,25710104,129,130,1,32.6,4,88,,motorway,1,"LINESTRING (-118.3226186 34.1042459, -118.3222653 34.1042381)",auto,0,0,,
,153,25710213,131,132,1,78.98,2,,,motorway,1,"LINESTRING (-118.3211709 34.1045730, -118.3213127 34.1045823, -118.3214700 34.1045914, -118.3220262 34.1046011)",auto,0,1,,
Fernwood Avenue,154,25887956,96,133,1,124.42,1,,,unclassified,15,"LINESTRING (-118.3160985 34.0958085, -118.3173820 34.0958075, -118.3174473 34.0958069)",auto,1,0,,
Fernwood Avenue,155,25887956,133,96,1,124.42,1,,,unclassified,15,"LINESTRING (-118.3174473 34.0958069, -118.3173820 34.0958075, -118.3160985 34.0958085)",auto,1,0,,
,156,30765654,134,135,1,95.81,2,,,motorway,1,"LINESTRING (-118.3167073 34.1011655, -118.3165903 34.1010260, -118.3164918 34.1009019, -118.3163997 34.1007839, -118.3163204 34.1006696, -118.3162390 34.1005432, -118.3161742 34.1004258)",auto,0,1,,
,157,30765656,136,137,1,1.1,1,,,motorway,1,"LINESTRING (-118.3159062 34.0999572, -118.3159014 34.0999481)",auto,0,1,,
,158,30765656,137,138,1,214.89,1,,,motorway,1,"LINESTRING (-118.3159014 34.0999481, -118.3158141 34.0998047, -118.3157153 34.0996444, -118.3153740 34.0991207, -118.3152550 34.0989530, -118.3151382 34.0987960, -118.3147338 34.0982728)",auto,0,1,,
Yucca Street,159,31352291,139,140,1,82.76,,,,residential,6,"LINESTRING (-118.3348029 34.1031956, -118.3357000 34.1031858)",auto,1,0,,
Yucca Street,160,31352291,140,139,1,82.76,,,,residential,6,"LINESTRING (-118.3357000 34.1031858, -118.3348029 34.1031956)",auto,1,0,,
North Cherokee Avenue,161,31352297,141,142,1,190.73,,,,residential,6,"LINESTRING (-118.3347668 34.1034762, -118.3347648 34.1038892, -118.3347632 34.1040985, -118.3347606 34.1044819, -118.3347602 34.1045775, -118.3347590 34.1047715, -118.3347564 34.1051963)",auto,1,0,,
North Cherokee Avenue,162,31352297,142,141,1,190.73,,,,residential,6,"LINESTRING (-118.3347564 34.1051963, -118.3347590 34.1047715, -118.3347602 34.1045775, -118.3347606 34.1044819, -118.3347632 34.1040985, -118.3347648 34.1038892, -118.3347668 34.1034762)",auto,1,0,,
North Las Palmas Avenue,163,31352309,141,139,1,31.29,1,,,residential,6,"LINESTRING (-118.3347668 34.1034762, -118.3347942 34.1032711, -118.3348029 34.1031956)",auto,0,0,,
North Las Palmas Avenue,164,31352309,139,143,1,30.73,1,,,residential,6,"LINESTRING (-118.3348029 34.1031956, -118.3347952 34.1031453, -118.3347611 34.1029206)",auto,0,0,,
North Las Palmas Avenue,165,31352323,143,83,1,30.67,1,,,residential,6,"LINESTRING (-118.3347611 34.1029206, -118.3347320 34.1031458, -118.3347257 34.1031956)",auto,0,0,,
North Las Palmas Avenue,166,31352323,83,141,1,31.34,1,,,residential,6,"LINESTRING (-118.3347257 34.1031956, -118.3347366 34.1032717, -118.3347668 34.1034762)",auto,0,0,,
Whitley Avenue,167,31352987,144,145,1,42.82,,,,residential,6,"LINESTRING (-118.3333524 34.1052139, -118.3333538 34.1052985, -118.3333589 34.1056000)",auto,1,0,,
Whitley Avenue,168,31352987,145,144,1,42.82,,,,residential,6,"LINESTRING (-118.3333589 34.1056000, -118.3333538 34.1052985, -118.3333524 34.1052139)",auto,1,0,,
Whitley Avenue,169,31352995,146,147,1,23.15,,,,residential,6,"LINESTRING (-118.3333607 34.1035854, -118.3333984 34.1035346, -118.3333955 34.1033855)",auto,0,0,,
Whitley Avenue,170,31352996,114,148,1,19.71,,,,residential,6,"LINESTRING (-118.3333594 34.1030369, -118.3333200 34.1031241, -118.3333190 34.1032087)",auto,0,0,,
Hollywood Freeway,171,31353366,149,150,1,30.98,4,88,,motorway,1,"LINESTRING (-118.3270513 34.1056000, -118.3267785 34.1054370)",auto,0,0,,
Gower Street,172,39000232,151,152,1,39.56,,,,residential,6,"LINESTRING (-118.3223695 34.1056000, -118.3223700 34.1053564, -118.3224083 34.1052478)",auto,1,0,,
Gower Street,173,39000232,152,151,1,39.56,,,,residential,6,"LINESTRING (-118.3224083 34.1052478, -118.3223700 34.1053564, -118.3223695 34.1056000)",auto,1,0,,
Ivar Avenue,174,39441079,11,153,1,35.16,,,,residential,6,"LINESTRING (-118.3287987 34.0957232, -118.3288416 34.0956094, -118.3289103 34.0955312, -118.3290189 34.0954861)",auto,0,0,,
Vine Street,175,39441111,154,155,1,27.66,1,88,,secondary,4,"LINESTRING (-118.3269825 34.1050476, -118.3268952 34.1050190, -118.3268427 34.1049826, -118.3267968 34.1049406, -118.3267562 34.1048937)",auto,0,1,,
Franklin Avenue,176,46418367,118,156,1,35.59,2,88,,secondary,4,"LINESTRING (-118.3274945 34.1051739, -118.3273848 34.1051247, -118.3272388 34.1050808, -118.3271351 34.1050626)",auto,0,0,,
Franklin Avenue,177,46418368,157,118,1,67.3,1,,,residential,6,"LINESTRING (-118.3281805 34.1051550, -118.3281392 34.1051952, -118.3280392 34.1052292, -118.3277452 34.1052356, -118.3276695 34.1052312, -118.3274945 34.1051739)",auto,0,0,,
Hollywood Freeway,178,58583336,158,159,1,33.6,4,88,,motorway,1,"LINESTRING (-118.3264084 34.1054234, -118.3267045 34.1056000)",auto,0,0,,
Hollywood Freeway,179,58583367,160,161,1,209.95,4,88,,motorway,1,"LINESTRING (-118.3226186 34.1044085, -118.3230166 34.1044178, -118.3233318 34.1044348, -118.3236384 34.1044619, -118.3239451 34.1045032, -118.3242616 34.1045625, -118.3245607 34.1046341, -118.3248517 34.1047168)",auto,0,0,,
Hollywood Freeway,180,58583369,162,160,1,32.52,4,88,,motorway,1,"LINESTRING (-118.3222661 34.1044019, -118.3226186 34.1044085)",auto,0,0,,
Hollywood Freeway,181,58583370,161,158,1,164.11,4,88,,motorway,1,"LINESTRING (-118.3248517 34.1047168, -118.3250894 34.1047950, -118.3253166 34.1048787, -118.3255296 34.1049657, -118.3257380 34.1050591, -118.3259455 34.1051609, -118.3261393 34.1052660, -118.3264084 34.1054234)",auto,0,0,,
Yucca Street,182,132489574,163,164,1,52.16,,,,secondary,4,"LINESTRING (-118.3285340 34.1039706, -118.3286001 34.1039726, -118.3286859 34.1039731, -118.3287691 34.1039709, -118.3288455 34.1039665, -118.3289406 34.1039604, -118.3290025 34.1039558, -118.3290555 34.1039519, -118.3290983 34.1039483)",auto,1,0,,
Yucca Street,183,132489574,164,163,1,52.16,,,,secondary,4,"LINESTRING (-118.3290983 34.1039483, -118.3290555 34.1039519, -118.3290025 34.1039558, -118.3289406 34.1039604, -118.3288455 34.1039665, -118.3287691 34.1039709, -118.3286859 34.1039731, -118.3286001 34.1039726, -118.3285340 34.1039706)",auto,1,0,,
Yucca Street,184,132489575,80,90,1,35.06,,,,residential,6,"LINESTRING (-118.3317877 34.1039117, -118.3320134 34.1039134, -118.3320907 34.1039205, -118.3321593 34.1039489)",auto,1,0,,
Yucca Street,185,132489575,90,80,1,35.06,,,,residential,6,"LINESTRING (-118.3321593 34.1039489, -118.3320907 34.1039205, -118.3320134 34.1039134, -118.3317877 34.1039117)",auto,1,0,,
Bronson Avenue,186,132489669,165,166,1,30.74,1,,,tertiary,5,"LINESTRING (-118.3179398 34.0938000, -118.3179486 34.0940772)",auto,1,0,,
Bronson Avenue,187,132489669,166,165,1,30.74,2,,,tertiary,5,"LINESTRING (-118.3179486 34.0940772, -118.3179398 34.0938000)",auto,1,0,,
Van Ness Avenue,188,132489670,167,95,1,119.9,,,,tertiary,5,"LINESTRING (-118.3157729 34.0947280, -118.3157663 34.0958093)",auto,1,0,,
Van Ness Avenue,189,132489670,95,167,1,119.9,,,,tertiary,5,"LINESTRING (-118.3157663 34.0958093, -118.3157729 34.0947280)",auto,1,0,,
Van Ness Avenue,190,132489670,95,168,1,249.83,,,,tertiary,5,"LINESTRING (-118.3157663 34.0958093, -118.3157679 34.0962238, -118.3157742 34.0972981, -118.3157740 34.0979461, -118.3157749 34.0980624)",auto,1,0,,
Van Ness Avenue,191,132489670,168,95,1,249.83,,,,tertiary,5,"LINESTRING (-118.3157749 34.0980624, -118.3157740 34.0979461, -118.3157742 34.0972981, -118.3157679 34.0962238, -118.3157663 34.0958093)",auto,1,0,,
Van Ness Avenue,192,132489671,169,167,1,102.91,,,,tertiary,5,"LINESTRING (-118.3157584 34.0938000, -118.3157729 34.0947280)",auto,1,0,,
Van Ness Avenue,193,132489671,167,169,1,102.91,,,,tertiary,5,"LINESTRING (-118.3157729 34.0947280, -118.3157584 34.0938000)",auto,1,0,,
Bronson Avenue,194,132489672,101,170,1,154.54,1,,,tertiary,5,"LINESTRING (-118.3179547 34.0944085, -118.3179629 34.0956981, -118.3179632 34.0957431, -118.3179636 34.0958022)",auto,1,0,,
Bronson Avenue,195,132489672,170,101,1,154.54,1,,,tertiary,5,"LINESTRING (-118.3179636 34.0958022, -118.3179632 34.0957431, -118.3179629 34.0956981, -118.3179547 34.0944085)",auto,1,0,,
Hollywood Freeway,196,148238623,171,172,1,112.45,4,88,,motorway,1,"LINESTRING (-118.3133000 34.0966687, -118.3133126 34.0966814, -118.3135064 34.0968797, -118.3136784 34.0970718, -118.3138408 34.0972733, -118.3140110 34.0974914)",auto,0,0,,
Hollywood Boulevard,197,159552284,173,174,1,105.04,2,,,secondary,4,"LINESTRING (-118.3218971 34.1016552, -118.3213630 34.1016542, -118.3211620 34.1016553, -118.3210574 34.1016558, -118.3207583 34.1016574)",auto,1,0,,
Hollywood Boulevard,198,159552284,174,173,1,105.04,2,,,secondary,4,"LINESTRING (-118.3207583 34.1016574, -118.3210574 34.1016558, -118.3211620 34.1016553, -118.3213630 34.1016542, -118.3218971 34.1016552)",auto,1,0,,
Hollywood Boulevard,199,159552284,174,175,1,199.5,2,,,secondary,4,"LINESTRING (-118.3207583 34.1016574, -118.3204834 34.1016589, -118.3200590 34.1016609, -118.3192438 34.1016624, -118.3189183 34.1016631, -118.3186592 34.1016637, -118.3185954 34.1016638)",auto,1,0,,
Hollywood Boulevard,200,159552284,175,174,1,199.5,2,,,secondary,4,"LINESTRING (-118.3185954 34.1016638, -118.3186592 34.1016637, -118.3189183 34.1016631, -118.3192438 34.1016624, -118.3200590 34.1016609, -118.3204834 34.1016589, -118.3207583 34.1016574)",auto,1,0,,
Selma Avenue,201,159669971,176,29,1,62.67,,,,residential,6,"LINESTRING (-118.3357000 34.0997048, -118.3352263 34.0997037, -118.3351705 34.0997035, -118.3351228 34.0997034, -118.3350206 34.0997032)",auto,1,0,,
Selma Avenue,202,159669971,29,176,1,62.67,,,,residential,6,"LINESTRING (-118.3350206 34.0997032, -118.3351228 34.0997034, -118.3351705 34.0997035, -118.3352263 34.0997037, -118.3357000 34.0997048)",auto,1,0,,
Selma Avenue,203,159669971,29,23,1,110.45,,,,residential,6,"LINESTRING (-118.3350206 34.0997032, -118.3349301 34.0997034, -118.3348928 34.0997035, -118.3348346 34.0997037, -118.3345591 34.0997045, -118.3345114 34.0997110, -118.3342031 34.0997528, -118.3339156 34.0997565, -118.3338279 34.0997576)",auto,1,0,,
Selma Avenue,204,159669971,23,29,1,110.45,,,,residential,6,"LINESTRING (-118.3338279 34.0997576, -118.3339156 34.0997565, -118.3342031 34.0997528, -118.3345114 34.0997110, -118.3345591 34.0997045, -118.3348346 34.0997037, -118.3348928 34.0997035, -118.3349301 34.0997034, -118.3350206 34.0997032)",auto,1,0,,
Bronson Avenue,205,159669972,177,16,1,65.9,1,,,tertiary,5,"LINESTRING (-118.3180085 34.1034077, -118.3180229 34.1040019)",auto,1,0,,
Bronson Avenue,206,159669972,16,177,1,65.9,1,,,tertiary,5,"LINESTRING (-118.3180229 34.1040019, -118.3180085 34.1034077)",auto,1,0,,
Bronson Avenue,207,159669972,16,178,1,139.31,1,,,tertiary,5,"LINESTRING (-118.3180229 34.1040019, -118.3180181 34.1044145, -118.3180146 34.1047812, -118.3180100 34.1052583)",auto,1,0,,
Bronson Avenue,208,159669972,178,16,1,139.31,1,,,tertiary,5,"LINESTRING (-118.3180100 34.1052583, -118.3180146 34.1047812, -118.3180181 34.1044145, -118.3180229 34.1040019)",auto,1,0,,
Bronson Avenue,209,159669972,178,179,1,37.89,1,,,tertiary,5,"LINESTRING (-118.3180100 34.1052583, -118.3180121 34.1054953, -118.3180131 34.1056000)",auto,1,0,,
Bronson Avenue,210,159669972,179,178,1,37.89,1,,,tertiary,5,"LINESTRING (-118.3180131 34.1056000, -118.3180121 34.1054953, -118.3180100 34.1052583)",auto,1,0,,
Morningside Court,211,159669979,34,180,1,198.55,,,,residential,6,"LINESTRING (-118.3277428 34.0979968, -118.3277353 34.0994929, -118.3277343 34.0997875)",auto,0,0,,
Bronson Avenue,212,159669981,181,182,1,115.45,1,,,tertiary,5,"LINESTRING (-118.3180039 34.1027100, -118.3180000 34.1020790, -118.3179976 34.1019096, -118.3179960 34.1017942, -118.3179943 34.1016688)",auto,1,0,,
Bronson Avenue,213,159669981,182,181,1,115.45,1,,,tertiary,5,"LINESTRING (-118.3179943 34.1016688, -118.3179960 34.1017942, -118.3179976 34.1019096, -118.3180000 34.1020790, -118.3180039 34.1027100)",auto,1,0,,
,214,159669983,183,150,1,41.5,,,,motorway,1,"LINESTRING (-118.3271835 34.1056000, -118.3270131 34.1055272, -118.3267785 34.1054370)",auto,0,1,,
Beachwood Drive,215,159669984,184,185,1,57.94,1,,,residential,6,"LINESTRING (-118.3212415 34.1047372, -118.3212709 34.1048336, -118.3212732 34.1048882, -118.3212843 34.1051505, -118.3212887 34.1052564)",auto,1,0,,
Beachwood Drive,216,159669984,185,184,1,57.94,1,,,residential,6,"LINESTRING (-118.3212887 34.1052564, -118.3212843 34.1051505, -118.3212732 34.1048882, -118.3212709 34.1048336, -118.3212415 34.1047372)",auto,1,0,,
Bronson Avenue,217,159669985,181,177,1,77.36,1,,,tertiary,5,"LINESTRING (-118.3180039 34.1027100, -118.3180085 34.1034077)",auto,1,0,,
Bronson Avenue,218,159669985,177,181,1,77.36,1,,,tertiary,5,"LINESTRING (-118.3180085 34.1034077, -118.3180039 34.1027100)",auto,1,0,,
Carmen Avenue,219,159739833,186,187,1,21.45,,,,residential,6,"LINESTRING (-118.3229368 34.1052538, -118.3229380 34.1053642, -118.3229389 34.1054472)",auto,1,0,,
Carmen Avenue,220,159739833,187,186,1,21.45,,,,residential,6,"LINESTRING (-118.3229389 34.1054472, -118.3229380 34.1053642, -118.3229368 34.1052538)",auto,1,0,,
Franklin Avenue,221,159739845,144,142,1,129.58,1,,,tertiary,5,"LINESTRING (-118.3333524 34.1052139, -118.3334689 34.1052047, -118.3335596 34.1051976, -118.3347564 34.1051963)",auto,1,0,,
Franklin Avenue,222,159739845,142,144,1,129.58,1,,,tertiary,5,"LINESTRING (-118.3347564 34.1051963, -118.3335596 34.1051976, -118.3334689 34.1052047, -118.3333524 34.1052139)",auto,1,0,,
Franklin Avenue,223,159739845,142,188,1,87.03,1,,,tertiary,5,"LINESTRING (-118.3347564 34.1051963, -118.3354324 34.1051970, -118.3357000 34.1051973)",auto,1,0,,
Franklin Avenue,224,159739845,188,142,1,87.03,1,,,tertiary,5,"LINESTRING (-118.3357000 34.1051973, -118.3354324 34.1051970, -118.3347564 34.1051963)",auto,1,0,,
,225,159763462,189,190,1,90.04,2,,,motorway,1,"LINESTRING (-118.3146638 34.0976906, -118.3145459 34.0974813, -118.3141289 34.0970154)",auto,0,1,,
,226,159763462,190,191,1,112.47,2,,,motorway,1,"LINESTRING (-118.3141289 34.0970154, -118.3133000 34.0962715)",auto,0,1,,
,227,159763500,6,192,1,47.9,2,,,motorway,1,"LINESTRING (-118.3144213 34.0989774, -118.3143653 34.0990290, -118.3143101 34.0990700, -118.3142319 34.0991066, -118.3141473 34.0991315, -118.3139715 34.0991714)",auto,0,1,,
Fountain Avenue,228,159897672,193,194,1,27.99,1,48,,tertiary,5,"LINESTRING (-118.3133000 34.0947538, -118.3133549 34.0947538, -118.3136034 34.0947510)",auto,1,0,,
Fountain Avenue,229,159897672,194,193,1,27.99,1,48,,tertiary,5,"LINESTRING (-118.3136034 34.0947510, -118.3133549 34.0947538, -118.3133000 34.0947538)",auto,1,0,,
El Centro Avenue,230,165555552,195,196,1,63.62,1,,,residential,6,"LINESTRING (-118.3244800 34.0938000, -118.3244610 34.0943736)",auto,1,0,,
El Centro Avenue,231,165555552,196,195,1,63.62,1,,,residential,6,"LINESTRING (-118.3244610 34.0943736, -118.3244800 34.0938000)",auto,1,0,,
El Centro Avenue,232,165555552,196,85,1,108.02,1,,,residential,6,"LINESTRING (-118.3244610 34.0943736, -118.3244563 34.0945063, -118.3244357 34.0946015, -118.3244107 34.0946751, -118.3243745 34.0947501, -118.3243654 34.0947659, -118.3243384 34.0948131, -118.3240723 34.0952810)",auto,1,0,,
El Centro Avenue,233,165555552,85,196,1,108.02,1,,,residential,6,"LINESTRING (-118.3240723 34.0952810, -118.3243384 34.0948131, -118.3243654 34.0947659, -118.3243745 34.0947501, -118.3244107 34.0946751, -118.3244357 34.0946015, -118.3244563 34.0945063, -118.3244610 34.0943736)",auto,1,0,,
El Centro Avenue,234,165555552,85,62,1,109.02,1,,,residential,6,"LINESTRING (-118.3240723 34.0952810, -118.3239092 34.0955381, -118.3238234 34.0957229, -118.3237847 34.0958137, -118.3237633 34.0958651, -118.3237204 34.0960499, -118.3237110 34.0962052)",auto,1,0,,
El Centro Avenue,235,165555552,62,85,1,109.02,1,,,residential,6,"LINESTRING (-118.3237110 34.0962052, -118.3237204 34.0960499, -118.3237633 34.0958651, -118.3237847 34.0958137, -118.3238234 34.0957229, -118.3239092 34.0955381, -118.3240723 34.0952810)",auto,1,0,,
El Centro Avenue,236,165555552,62,97,1,95.6,1,,,residential,6,"LINESTRING (-118.3237110 34.0962052, -118.3237125 34.0966186, -118.3237142 34.0970674)",auto,1,0,,
El Centro Avenue,237,165555552,97,62,1,95.6,1,,,residential,6,"LINESTRING (-118.3237142 34.0970674, -118.3237125 34.0966186, -118.3237110 34.0962052)",auto,1,0,,
El Centro Avenue,238,165555552,97,197,1,104.7,1,,,residential,6,"LINESTRING (-118.3237142 34.0970674, -118.3237458 34.0977883, -118.3237494 34.0978855, -118.3237555 34.0980110)",auto,1,0,,
El Centro Avenue,239,165555552,197,97,1,104.7,1,,,residential,6,"LINESTRING (-118.3237555 34.0980110, -118.3237494 34.0978855, -118.3237458 34.0977883, -118.3237142 34.0970674)",auto,1,0,,
Gower Street,240,165555571,198,199,1,18.35,2,,,tertiary,5,"LINESTRING (-118.3223568 34.1028363, -118.3223579 34.1030018)",auto,0,0,,
Gower Street,241,165555571,199,200,1,85.03,2,,,tertiary,5,"LINESTRING (-118.3223579 34.1030018, -118.3223648 34.1037686)",auto,0,0,,
Gower Street,242,165555571,200,201,1,24.96,2,,,tertiary,5,"LINESTRING (-118.3223648 34.1037686, -118.3223669 34.1039937)",auto,0,0,,
North Wilton Place,243,173220927,202,203,1,101.28,2,,,secondary,4,"LINESTRING (-118.3136050 34.0964242, -118.3136066 34.0973376)",auto,1,0,,
North Wilton Place,244,173220927,203,202,1,101.28,2,,,secondary,4,"LINESTRING (-118.3136066 34.0973376, -118.3136050 34.0964242)",auto,1,0,,
West Sunset Boulevard,245,173220928,204,205,1,31.69,3,,,primary,3,"LINESTRING (-118.3147908 34.0980734, -118.3151343 34.0980694)",auto,1,0,,
West Sunset Boulevard,246,173220928,205,204,1,31.69,3,,,primary,3,"LINESTRING (-118.3151343 34.0980694, -118.3147908 34.0980734)",auto,1,0,,
North Wilton Place,247,173220929,206,109,1,10.66,2,,,tertiary,5,"LINESTRING (-118.3136401 34.0992183, -118.3136410 34.0993144)",auto,1,0,,
North Wilton Place,248,173220929,109,206,1,10.66,2,,,tertiary,5,"LINESTRING (-118.3136410 34.0993144, -118.3136401 34.0992183)",auto,1,0,,
