name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,206,331734682,,,,,,,-122.0721623,37.3909034,,,
,207,6575207898,,,,,,,-122.072785,37.3899814,,,
,208,6769983708,,,,,,,-122.0719147,37.3912944,,,
,209,686340483,,,,,,,-122.0594765,37.4076762,,,
,210,686340485,,,,,,,-122.0589343,37.4075583,,,
,211,686340487,,,,,,,-122.0584804,37.4074596,,,
,212,686339743,,,,,,,-122.0591651,37.406874,,,
,213,686339747,,,,,,,-122.059713,37.4069931,,,
,214,686341045,,,,,,,-122.0591666,37.4086273,,,
,215,686341053,,,,,,,-122.0590095,37.4095223,,,
,216,686355500,,,,,,,-122.0618414,37.4096891,,,
,217,686345714,,,,,,,-122.0620484,37.4102914,,,
,218,65444510,,,,,,,-122.061309,37.4105478,,,
,219,1108640531,,,,,,,-122.0633137,37.4087805,,,
,220,686356035,,,,,,,-122.0633881,37.4084997,,,
,221,517105269,,,,,,,-122.0631186,37.407869,,,
,222,1108641191,,,,,,,-122.0626979,37.407641,,,
,223,689350699,,,,,,,-122.0718071,37.4093724,,,
,224,2976427077,,,,,,,-122.0676509,37.3952205,,,
,225,4176132903,,,,,,,-122.0617328,37.3921453,,,
,226,708152388,,,,,,,-122.0619382,37.3919217,,,
,227,65437033,traffic_signals,,signal,,,,-122.0621541,37.3915882,,,
,228,708168359,,,,,,,-122.0636749,37.3911662,,,
,229,65491158,,,,,,,-122.0729252,37.4084608,,,
,230,65460864,turning_circle,,,,,,-122.0729203,37.4091924,,,
,231,,,,,,,,-122.073,37.4062889,,,boundary node created by osm2gmns
,232,366492964,,,,,,,-122.0671889,37.3964653,,,
,233,6803038555,traffic_signals,,signal,,,,-122.066431,37.3986075,,,
,234,259415639,,,,,,,-122.0663808,37.3987211,,,
,235,338856148,,,,,,,-122.0663459,37.3988244,,,
,236,65482191,stop,,,,,,-122.0673185,37.3961095,,,
,237,65482193,,,,,,,-122.0656666,37.396187,,,
,238,65451853,,,,,,,-122.0649311,37.3960726,,,
,239,1044247362,traffic_signals,,signal,,,,-122.0670106,37.4063053,,,
,240,1044247424,,,,,,,-122.0719762,37.4012382,,,
,241,1044247254,,,,,,,-122.0722244,37.4009026,,,
,242,6821638750,traffic_signals,,signal,,,,-122.0636808,37.4098902,,,
,243,6821638748,,,,,,,-122.0651717,37.4093526,,,
,244,65407393,traffic_signals,,signal,,,,-122.0668919,37.4062725,,,
,245,1044247325,,,,,,,-122.066249,37.4079258,,,
,246,7258223768,,,,,,,-122.06629,37.4078372,,,
,247,,,,,,,,-122.073,37.3912242,,,boundary node created by osm2gmns
,248,65385555,traffic_signals,,signal,,,,-122.0680546,37.3909878,,,
,249,2173880279,,,,,,,-122.0677628,37.3908673,,,
,250,65437026,,,,,,,-122.0624169,37.3916564,,,
,251,1068240676,,,,,,,-122.0622604,37.3912983,,,
,252,,,,,,,,-122.0554397,37.3895,,,boundary node created by osm2gmns
,253,1071641082,,,,,,,-122.0571387,37.3912475,,,
,254,1108640558,,,,,,,-122.06284,37.4072661,,,
,255,1108641295,,,,,,,-122.0593143,37.4064397,,,
,256,287238702,,,,,,,-122.064872,37.3985308,,,
,257,1624206610,,,,,,,-122.0649578,37.3898803,,,
,258,4176289992,,,,,,,-122.0651204,37.3899424,,,
,259,,,,,,,,-122.0642826,37.3895,,,boundary node created by osm2gmns
,260,331741793,traffic_signals,,signal,,,,-122.0680026,37.3910902,,,
,261,,,,,,,,-122.0639969,37.3895,,,boundary node created by osm2gmns
,262,,,,,,,,-122.068309,37.3895,,,boundary node created by osm2gmns
,263,4184013349,,,,,,,-122.068125,37.390706,,,
,264,6800540805,crossing,,,,,,-122.0607139,37.4103464,,,
,265,686350293,,,,,,,-122.0604401,37.4100989,,,
,266,2453011118,,,,,,,-122.0551183,37.410549,,,
,267,,,,,,,,-122.0546,37.4107137,,,boundary node created by osm2gmns
,268,266189243,,,,,,,-122.0664314,37.4073248,,,
,269,7258223769,,,,,,,-122.0662115,37.4078158,,,
,270,6821638754,,,,,,,-122.0628,37.4101216,,,
,271,1909337605,,,,,,,-122.0627169,37.4104603,,,
,272,4176353229,,,,,,,-122.0673293,37.4045842,,,
,273,65481110,,,,,,,-122.0652045,37.406181,,,
,274,65481112,,,,,,,-122.0642347,37.4068628,,,
,275,,,,,,,,-122.0546,37.404573,,,boundary node created by osm2gmns
,276,212656806,,,,,,,-122.0562171,37.4051244,,,
